id,name,match_api_id,home_team,away_team_api_id,home_team_goal,away_team_goal,season,name:1,BWH,BWH:1,LBH,PSH,WHH,VCH,BWD,IWD,LBD,PSD,WHD,VCD,BWA,IWA,LBA,LBA:1,PSA,WHA,VCA,B365A,B365D,B365H,vyhodny_kurs,id,team_api_id,team_fifa_api_id,team_long_name,team_short_name
22698,Spain LIGA BBVA,1051769,Real Sociedad,8558,0,0,2011/2012,Spain,2.25,2.25,2.3,,2.3,2.3,3.3,3.2,3.2,,3.25,3.3,3.3,2.7,3.1,3.1,,3.1,3.4,3.2,3.25,2.25,NE,43049,8558,452,RCD Espanyol,ESP
22699,Spain LIGA BBVA,1051770,Granada CF,8661,2,2,2011/2012,Spain,2.15,2.15,2.25,,2.25,2.3,3.2,3.2,3.2,,3.2,3.2,3.4,2.8,3.25,3.25,,3.25,3.5,3.4,3.1,2.25,NE,43036,8661,453,RCD Mallorca,MAL
22704,Spain LIGA BBVA,1051775,Racing Santander,9864,1,3,2011/2012,Spain,3.1,3.1,3,,2.9,3.25,3.2,3.2,3.2,,3.25,3.3,2.4,2.4,2.38,2.38,,2.4,2.38,2.25,3.2,3.2,ANO,43054,9864,573,Málaga CF,MAL
22707,Spain LIGA BBVA,1051778,Real Sporting de Gijón,8305,2,1,2011/2012,Spain,2.1,2.1,2.2,,2.2,2.25,3.3,3.2,3.25,,3.25,3.3,3.4,3.2,3.25,3.25,,3.3,3.5,3.4,3.2,2.2,ANO,43046,8305,1860,Getafe CF,GET
22715,Spain LIGA BBVA,1051786,Real Zaragoza,8302,0,1,2011/2012,Spain,2.9,2.9,2.88,,3,3.12,3.25,3.2,3.3,,3.25,3.25,2.5,2.4,2.4,2.4,,2.35,2.5,2.4,3.25,2.9,ANO,43044,8302,481,Sevilla FC,SEV
22716,Spain LIGA BBVA,1051787,Rayo Vallecano,10267,1,2,2011/2012,Spain,3.5,3.5,3.6,,3.2,3.5,3.2,3.2,3.4,,3.25,3.4,2.2,2.2,2,2,,2.25,2.15,2.1,3.4,3.4,ANO,43035,10267,461,Valencia CF,VAL
22719,Spain LIGA BBVA,1051790,Racing Santander,10205,1,0,2011/2012,Spain,2.55,2.55,2.6,,2.8,2.88,3.25,3.2,3.2,,3,3.25,2.7,2.6,2.7,2.7,,2.7,2.63,2.6,3.2,2.75,ANO,43038,10205,483,Villarreal CF,VIL
22723,Spain LIGA BBVA,1051794,CA Osasuna,8603,2,1,2011/2012,Spain,2.05,2.05,1.95,,2.05,2.15,3.3,3.3,3.3,,3.1,3.4,3.55,3.7,3.8,3.8,,3.25,3.75,3.6,3.25,2.1,ANO,43047,8603,449,Real Betis Balompié,BET
22724,Spain LIGA BBVA,1051795,RCD Mallorca,8315,1,1,2011/2012,Spain,2.8,2.8,2.75,,2.7,2.88,3.25,3.2,3.25,,3.2,3.3,2.6,2.7,2.5,2.5,,2.6,2.6,2.5,3.3,2.75,NE,43051,8315,448,Athletic Club de Bilbao,BIL
22726,Spain LIGA BBVA,1051797,Real Sociedad,9864,3,2,2011/2012,Spain,2.95,2.95,3,,2.88,3.12,3.25,3.2,3.2,,3.25,3.25,2.35,2.25,2.38,2.38,,2.45,2.5,2.4,3.2,3,ANO,43054,9864,573,Málaga CF,MAL
22727,Spain LIGA BBVA,1051798,Granada CF,8394,1,0,2011/2012,Spain,2.1,2.1,2.2,,2.25,2.2,3.3,3.3,3.25,,3.25,3.25,3.7,3.1,3.25,3.25,,3.2,3.75,3.5,3.25,2.1,ANO,43803,8394,244,Real Zaragoza,ZAR
22729,Spain LIGA BBVA,1051800,Real Zaragoza,8661,0,1,2011/2012,Spain,2.1,2.1,2.2,,2.2,2.2,3.2,3.2,3.25,,3.25,3.4,3.6,3.1,3.3,3.3,,3.4,3.6,3.6,3.25,2.1,ANO,43036,8661,453,RCD Mallorca,MAL
22733,Spain LIGA BBVA,1051804,RCD Espanyol,9906,4,2,2011/2012,Spain,2.8,2.8,2.62,,2.62,2.88,3.25,3.2,3.25,,3.3,3.3,2.6,2.6,2.62,2.62,,2.6,2.5,2.5,3.25,2.8,ANO,43053,9906,240,Atlético Madrid,AMA
22734,Spain LIGA BBVA,1051805,Levante UD,8302,1,0,2011/2012,Spain,2.8,2.8,2.6,,2.8,3,3.25,3.2,3.4,,3.25,3.3,2.6,2.3,2.6,2.6,,2.5,2.5,2.5,3.3,2.8,ANO,43044,8302,481,Sevilla FC,SEV
22735,Spain LIGA BBVA,1051806,Real Betis Balompié,10267,2,1,2011/2012,Spain,3.3,3.3,3.25,,3.3,3.25,3.3,3.3,3.25,,3.25,3.25,2.25,2.2,2.2,2.2,,2.2,2.4,2.25,3.25,3.2,ANO,43035,10267,461,Valencia CF,VAL
22737,Spain LIGA BBVA,1051808,Real Madrid CF,8634,1,3,2011/2012,Spain,2.35,2.35,2.4,,2.4,2.4,3.5,3.3,3.4,,3.4,3.5,2.85,2.75,2.8,2.8,,2.88,3,2.8,3.5,2.4,ANO,43042,8634,241,FC Barcelona,BAR
22738,Spain LIGA BBVA,1051809,Real Sporting de Gijón,8558,1,2,2011/2012,Spain,2.2,2.2,2.25,,2.25,2.25,3.2,3.2,3.2,,3.25,3.3,3.3,3,3.1,3.1,,3.2,3.5,3.25,3.25,2.2,ANO,43049,8558,452,RCD Espanyol,ESP
22739,Spain LIGA BBVA,1051810,Racing Santander,8560,0,0,2011/2012,Spain,2.1,2.1,2.15,,2.15,2.3,3.25,3.3,3.2,,3.25,3.3,3.5,3.1,3.25,3.25,,3.4,3.4,3.5,3.3,2.1,NE,44569,8560,457,Real Sociedad,SOC
22740,Spain LIGA BBVA,1051811,Granada CF,8581,2,1,2011/2012,Spain,2.5,2.5,2.5,,2.5,2.5,3.2,3.2,3.25,,3.25,3.25,2.8,2.7,2.62,2.62,,2.8,3.1,2.8,3.25,2.5,ANO,44565,8581,1853,Levante UD,LEV
22746,Spain LIGA BBVA,1051817,CA Osasuna,10205,2,1,2011/2012,Spain,2.1,2.1,2.05,,2.15,2.15,3.3,3.3,3.2,,3.25,3.4,3.7,3.1,3.5,3.5,,3.4,3.75,3.4,3.4,2.1,ANO,43038,10205,483,Villarreal CF,VIL
22747,Spain LIGA BBVA,1051818,RCD Mallorca,8305,1,2,2011/2012,Spain,2.05,2.05,2.1,,2.15,2.1,3.2,3.3,3.3,,3.25,3.3,3.7,3.3,3.3,3.3,,3.4,4,3.4,3.4,2.1,ANO,43046,8305,1860,Getafe CF,GET
22748,Spain LIGA BBVA,1052019,Getafe CF,8315,0,0,2011/2012,Spain,2.45,2.45,2.5,,2.5,2.6,3.2,3.2,3.25,,3.3,3.4,2.85,2.55,2.62,2.62,,2.8,2.88,2.75,3.3,2.5,NE,43051,8315,448,Athletic Club de Bilbao,BIL
22751,Spain LIGA BBVA,1052022,Rayo Vallecano,8302,2,1,2011/2012,Spain,3.1,3.1,3,,3,3,3.1,3.2,3.25,,3.25,3.4,2.35,2.3,2.25,2.25,,2.38,2.5,2.38,3.25,3,ANO,43044,8302,481,Sevilla FC,SEV
22754,Spain LIGA BBVA,1052025,Málaga CF,9906,0,0,2011/2012,Spain,2.3,2.3,2,,2.2,2.25,3.4,3.2,3.4,,3.25,3.4,3.1,3.2,3.5,3.5,,3.3,3.4,3.25,3.25,2.2,NE,43053,9906,240,Atlético Madrid,AMA
22755,Spain LIGA BBVA,1052026,Villarreal CF,10267,2,2,2011/2012,Spain,3.1,3.1,2.9,,3.2,3.12,3.2,3.3,3.25,,3.3,3.3,2.3,2.4,2.3,2.3,,2.25,2.4,2.3,3.4,3,NE,43035,10267,461,Valencia CF,VAL
22756,Spain LIGA BBVA,1052027,Real Sociedad,8371,0,0,2011/2012,Spain,2.2,2.2,2.25,,2.25,2.25,3.1,3.2,3.25,,3.3,3.25,3.4,3,3,3,,3.2,3.6,3.3,3.25,2.2,NE,43037,8371,479,CA Osasuna,OSA
22761,Spain LIGA BBVA,1051822,Real Sporting de Gijón,9864,2,1,2011/2012,Spain,3.1,3.1,3.2,,3,3.1,3.3,3.2,3.25,,3.2,3.25,2.35,2.3,2.25,2.25,,2.4,2.3,2.3,3.25,3.1,ANO,43054,9864,573,Málaga CF,MAL
22762,Spain LIGA BBVA,1051823,Granada CF,8370,1,2,2011/2012,Spain,2.25,2.25,2.25,,2.3,2.38,3.3,3.2,3.25,,3.1,3.2,3.3,3.2,3.2,3.2,,3.2,3.1,3.25,3.2,2.25,ANO,45333,8370,480,Rayo Vallecano,RAY
22764,Spain LIGA BBVA,1051825,Real Zaragoza,8305,1,1,2011/2012,Spain,2.4,2.4,2.5,,2.7,2.5,3.3,3.2,3.25,,3.1,3.2,2.85,2.7,2.8,2.8,,2.7,2.88,2.75,3.2,2.6,NE,43046,8305,1860,Getafe CF,GET
22770,Spain LIGA BBVA,1051616,Real Sporting de Gijón,8560,1,2,2011/2012,Spain,2.05,2.05,2.1,,2.1,2.1,3.25,3.3,3.3,,3.2,3.4,3.6,3.3,3.5,3.5,,3.6,4,3.75,3.25,2.05,ANO,44569,8560,457,Real Sociedad,SOC
22772,Spain LIGA BBVA,1051618,Sevilla FC,9864,2,1,2011/2012,Spain,2.25,2.25,2,,2.1,2.15,3.2,3.4,3.2,,3.2,3.3,3.4,3.8,4,4,,3.6,3.75,3.4,3.4,2.1,ANO,43054,9864,573,Málaga CF,MAL
22773,Spain LIGA BBVA,1051619,Granada CF,8603,0,1,2011/2012,Spain,2.35,2.35,2.4,,2.3,2.4,3.4,3.2,3.3,,3.3,3.5,2.85,2.8,2.88,2.88,,3.1,3,3,3.4,2.3,ANO,43047,8603,449,Real Betis Balompié,BET
22781,Spain LIGA BBVA,1051832,Real Zaragoza,8581,1,0,2011/2012,Spain,2.2,2.2,2.38,,2.25,2.25,3.25,3.3,3.4,,3.3,3.5,3.25,2.75,2.88,2.88,,3.2,3.25,3.1,3.4,2.25,ANO,44565,8581,1853,Levante UD,LEV
22787,Spain LIGA BBVA,1051838,Real Sporting de Gijón,10205,2,3,2011/2012,Spain,2.35,2.35,2.3,,2.45,2.6,3.5,3.2,3.4,,3.3,3.5,2.8,2.7,2.9,2.9,,2.8,2.8,2.8,3.4,2.4,ANO,43038,10205,483,Villarreal CF,VIL
22788,Spain LIGA BBVA,1051839,Rayo Vallecano,8315,2,3,2011/2012,Spain,2.9,2.9,2.75,,2.88,3.1,3.25,3.2,3.2,,3.3,3.3,2.4,2.5,2.5,2.5,,2.4,2.4,2.38,3.2,3,ANO,43051,8315,448,Athletic Club de Bilbao,BIL
22789,Spain LIGA BBVA,1051840,Racing Santander,10267,2,2,2011/2012,Spain,3.3,3.3,3.4,,3.25,3.6,3.3,3.1,3.25,,3.3,3.4,2.15,2.1,2.1,2.1,,2.2,2.15,2.2,3.3,3.25,NE,43035,10267,461,Valencia CF,VAL
22790,Spain LIGA BBVA,1051841,Málaga CF,8302,2,1,2011/2012,Spain,2.15,2.15,2.1,,2.15,2.2,3.3,3.2,3.25,,3.3,3.3,3.6,3.1,3.4,3.4,,3.4,3.6,3.3,3.3,2.2,ANO,43044,8302,481,Sevilla FC,SEV
22792,Spain LIGA BBVA,1051843,CA Osasuna,9906,0,1,2011/2012,Spain,3.1,3.1,2.75,,3,3.3,3.3,3.2,3.3,,3.25,3.3,2.35,2.5,2.38,2.38,,2.38,2.3,2.3,3.3,3.1,ANO,43053,9906,240,Atlético Madrid,AMA
22794,Spain LIGA BBVA,1051845,Levante UD,8305,1,2,2011/2012,Spain,2.5,2.5,2.38,,2.5,2.6,3.4,3.3,3.3,,3.2,3.3,2.85,2.9,2.9,2.9,,2.88,2.88,2.88,3.3,2.4,ANO,43046,8305,1860,Getafe CF,GET
22798,Spain LIGA BBVA,1051849,Real Zaragoza,8370,1,2,2011/2012,Spain,2.3,2.3,2.3,,2.3,2.4,3.3,3.3,3.2,,3.25,3.3,3,2.65,3,3,,3.1,3.1,3,3.2,2.38,ANO,45333,8370,480,Rayo Vallecano,RAY
22800,Spain LIGA BBVA,1051851,Granada CF,9864,2,1,2011/2012,Spain,3.1,3.1,2.88,,3,3.12,3.3,3.2,3.2,,3.25,3.3,2.35,2.3,2.38,2.38,,2.38,2.4,2.4,3.2,3,ANO,43054,9864,573,Málaga CF,MAL
22802,Spain LIGA BBVA,1051853,Real Sporting de Gijón,8371,1,1,2011/2012,Spain,2.25,2.25,2.25,,2.25,2.2,3.3,3.2,3.2,,3.2,3.4,3.1,3,3.1,3.1,,3.3,3.5,3.25,3.25,2.25,NE,43037,8371,479,CA Osasuna,OSA
22803,Spain LIGA BBVA,1051854,RCD Mallorca,8603,1,0,2011/2012,Spain,2.1,2.1,2.2,,2.15,2.25,3.25,3.3,3.2,,3.25,3.4,3.5,3.1,3.2,3.2,,3.4,3.5,3.4,3.2,2.2,ANO,43047,8603,449,Real Betis Balompié,BET
22804,Spain LIGA BBVA,1051855,Levante UD,8696,1,1,2011/2012,Spain,2.1,2.1,2.1,,2.3,2.3,3.3,3.2,3.25,,3.1,3.3,3.4,3,3.3,3.3,,3.3,3.4,3.2,3.2,2.3,NE,43043,8696,456,Racing Santander,SAN
22811,Spain LIGA BBVA,1051862,Real Betis Balompié,8315,2,1,2011/2012,Spain,2.85,2.85,2.62,,2.8,2.88,3.25,3.1,3.25,,3.25,3.4,2.55,2.7,2.5,2.5,,2.5,2.6,2.5,3.2,2.8,ANO,43051,8315,448,Athletic Club de Bilbao,BIL
22812,Spain LIGA BBVA,1051863,Real Sociedad,8302,2,0,2011/2012,Spain,2.75,2.75,2.5,,2.6,2.88,3.2,3.1,3.2,,3.25,3.25,2.7,2.6,2.7,2.7,,2.7,2.7,2.5,3.25,2.8,ANO,43044,8302,481,Sevilla FC,SEV
22816,Spain LIGA BBVA,1051867,Rayo Vallecano,8305,2,0,2011/2012,Spain,2.5,2.5,2.4,,2.5,2.5,3.1,3.1,3.2,,3.25,3.3,2.9,2.7,2.8,2.8,,2.8,2.9,2.8,3.2,2.5,ANO,43046,8305,1860,Getafe CF,GET
22821,Spain LIGA BBVA,1051872,Real Zaragoza,8603,0,2,2011/2012,Spain,2.55,2.55,2.4,,2.7,2.7,3.2,3.2,3.2,,3.1,3.25,2.75,2.6,2.8,2.8,,2.7,2.8,2.75,3.2,2.6,ANO,43047,8603,449,Real Betis Balompié,BET
22822,Spain LIGA BBVA,1051873,Granada CF,8560,4,1,2011/2012,Spain,2.25,2.25,2.3,,2.4,2.38,3.3,3.2,3.2,,3.1,3.25,3.3,2.9,3,3,,3.1,3.25,3.2,3.2,2.3,ANO,44569,8560,457,Real Sociedad,SOC
22825,Spain LIGA BBVA,1051876,RCD Mallorca,10205,4,0,2011/2012,Spain,2.25,2.25,2.38,,2.3,2.38,3.1,3.2,3.2,,3.2,3.3,3.3,2.8,2.88,2.88,,3.2,3.25,3.2,3.25,2.25,ANO,43038,10205,483,Villarreal CF,VIL
22826,Spain LIGA BBVA,1051877,Levante UD,8370,3,5,2011/2012,Spain,2.3,2.3,2.2,,2.3,2.38,3.1,3.2,3.25,,3.2,3.3,3.2,3,3.1,3.1,,3.2,3.2,3.2,3.2,2.3,ANO,45333,8370,480,Rayo Vallecano,RAY
22829,Spain LIGA BBVA,1051880,Racing Santander,9869,1,1,2011/2012,Spain,2.05,2.05,2,,2,2.05,3.3,3.4,3.3,,3.3,3.4,3.9,3.8,3.5,3.5,,3.75,4,3.75,3.25,2.05,NE,43045,9869,459,Real Sporting de Gijón,SPG
22830,Spain LIGA BBVA,1051881,Real Sociedad,8661,1,0,2011/2012,Spain,2.1,2.1,2.1,,2.2,2.2,3.2,3.2,3.2,,3.25,3.3,3.5,3.4,3.4,3.4,,3.3,3.6,3.5,3.25,2.1,ANO,43036,8661,453,RCD Mallorca,MAL
22833,Spain LIGA BBVA,1051884,Villarreal CF,8315,2,2,2011/2012,Spain,2.3,2.3,2.38,,2.38,2.3,3.25,3.3,3.25,,3.25,3.3,3.25,2.9,2.8,2.8,,3,3.4,3.2,3.25,2.25,NE,43051,8315,448,Athletic Club de Bilbao,BIL
22838,Spain LIGA BBVA,1051889,Real Zaragoza,10205,2,1,2011/2012,Spain,3,3,3,,2.9,3.12,3.3,3.3,3.2,,3.25,3.3,2.4,2.1,2.38,2.38,,2.4,2.4,2.3,3.25,3.1,ANO,43038,10205,483,Villarreal CF,VIL
22840,Spain LIGA BBVA,1051891,Granada CF,10267,0,1,2011/2012,Spain,3.5,3.5,3.6,,3.4,3.6,3.4,3.2,3.4,,3.25,3.5,2.05,2.2,2,2,,2.15,2.15,2.1,3.3,3.5,ANO,43035,10267,461,Valencia CF,VAL
22841,Spain LIGA BBVA,1051892,Getafe CF,9864,1,3,2011/2012,Spain,2.4,2.4,2.5,,2.4,2.5,3.3,3.2,3.3,,3.25,3.3,3,2.8,2.75,2.75,,2.9,3.1,3,3.2,2.4,ANO,43054,9864,573,Málaga CF,MAL
22843,Spain LIGA BBVA,1051894,Levante UD,8603,3,1,2011/2012,Spain,2.35,2.35,2.3,,2.4,2.6,3.1,3.2,3.2,,3.25,3.25,3.1,3,3.1,3.1,,2.9,3,2.88,3.2,2.5,ANO,43047,8603,449,Real Betis Balompié,BET
22847,Spain LIGA BBVA,1051898,Sevilla FC,9906,1,1,2011/2012,Spain,2.3,2.3,2.2,,2.4,2.4,3.4,3.4,3.3,,3.25,3.25,3.1,3.2,3.2,3.2,,2.9,3.2,3,3.25,2.38,NE,43053,9906,240,Atlético Madrid,AMA
22848,Spain LIGA BBVA,1051899,CA Osasuna,8315,2,1,2011/2012,Spain,2.85,2.85,2.6,,2.65,2.9,3.25,3.2,3.3,,3.2,3.3,2.55,2.65,2.6,2.6,,2.62,2.6,2.5,3.25,2.8,ANO,43051,8315,448,Athletic Club de Bilbao,BIL
22850,Spain LIGA BBVA,1051901,Real Sporting de Gijón,8302,1,0,2011/2012,Spain,3.4,3.4,3.1,,3.3,3.4,3.3,3.2,3.3,,3.25,3.6,2.2,2.1,2.25,2.25,,2.2,2.2,2.2,3.3,3.25,ANO,43044,8302,481,Sevilla FC,SEV
22855,Spain LIGA BBVA,1051906,RCD Espanyol,8370,5,1,2011/2012,Spain,2.1,2.1,1.91,,1.95,2.15,3.3,3.3,3.4,,3.5,3.4,3.7,3.3,3.75,3.75,,3.75,3.7,3.4,3.4,2.1,ANO,45333,8370,480,Rayo Vallecano,RAY
22860,Spain LIGA BBVA,1051911,RCD Mallorca,9906,2,1,2011/2012,Spain,3.1,3.1,2.9,,3,3.2,3.2,3.2,3.25,,3.2,3.3,2.4,2.3,2.4,2.4,,2.4,2.4,2.38,3.25,3,ANO,43053,9906,240,Atlético Madrid,AMA
22861,Spain LIGA BBVA,1051912,Levante UD,10205,1,0,2011/2012,Spain,2.45,2.45,2.38,,2.4,2.5,3.1,3.2,3.2,,3.2,3.3,2.95,2.6,3,3,,3,3.1,3,3.2,2.4,ANO,43038,10205,483,Villarreal CF,VIL
22862,Spain LIGA BBVA,1051913,Athletic Club de Bilbao,10267,0,3,2011/2012,Spain,2.2,2.2,2.3,,2.25,2.3,3.3,3.2,3.4,,3.25,3.4,3.2,2.8,2.8,2.8,,3.2,3.3,3.1,3.4,2.25,ANO,43035,10267,461,Valencia CF,VAL
22865,Spain LIGA BBVA,1051916,Real Zaragoza,8371,1,1,2011/2012,Spain,2.5,2.5,2.5,,2.45,2.5,3.25,3.2,3.3,,3.2,3.3,2.75,2.6,2.75,2.75,,2.88,3,2.88,3.2,2.5,NE,43037,8371,479,CA Osasuna,OSA
22866,Spain LIGA BBVA,1051917,Rayo Vallecano,8603,3,0,2011/2012,Spain,2.2,2.2,2.15,,2.2,2.3,3.25,3.2,3.3,,3.3,3.4,3.5,3.2,3.3,3.3,,3.25,3.25,3.3,3.3,2.2,ANO,43047,8603,449,Real Betis Balompié,BET
22868,Spain LIGA BBVA,1051919,CA Osasuna,8305,0,0,2011/2012,Spain,2.15,2.15,2.05,,2.1,2.2,3.4,3.3,3.3,,3.25,3.3,3.5,3.3,3.6,3.6,,3.6,3.6,3.4,3.2,2.2,NE,43046,8305,1860,Getafe CF,GET
22870,Spain LIGA BBVA,1051921,Real Sporting de Gijón,8661,2,3,2011/2012,Spain,2.4,2.4,2.25,,2.4,2.4,3.4,3.2,3.3,,3.2,3.3,2.95,2.7,3.1,3.1,,3,3.2,3,3.25,2.38,ANO,43036,8661,453,RCD Mallorca,MAL
22874,Spain LIGA BBVA,1051925,Racing Santander,8302,0,3,2011/2012,Spain,3.3,3.3,3,,3.2,3.3,3.2,3.2,3.2,,3.2,3.4,2.2,2.3,2.38,2.38,,2.3,2.3,2.25,3.25,3.2,ANO,43044,8302,481,Sevilla FC,SEV
22881,Spain LIGA BBVA,1051672,Villarreal CF,8302,2,2,2011/2012,Spain,2.2,2.2,2.1,,2.15,2.15,3.4,3.3,3.4,,3.25,3.4,3.3,3.3,3.4,3.4,,3.4,3.5,3.4,3.4,2.1,NE,43044,8302,481,Sevilla FC,SEV
22884,Spain LIGA BBVA,1051675,RCD Espanyol,8315,2,1,2011/2012,Spain,2.4,2.4,2.4,,2.4,2.5,3.4,3.3,3.25,,3.25,3.3,2.95,2.9,2.9,2.9,,2.95,3,2.9,3.3,2.4,ANO,43051,8315,448,Athletic Club de Bilbao,BIL
22885,Spain LIGA BBVA,1051676,Rayo Vallecano,8394,0,0,2011/2012,Spain,2.15,2.15,2.25,,2.25,2.2,3.3,3.3,3.3,,3.25,3.4,3.3,3.1,3.2,3.2,,3.2,3.5,3.4,3.2,2.2,NE,43803,8394,244,Real Zaragoza,ZAR
22887,Spain LIGA BBVA,1051678,Racing Santander,8581,0,0,2011/2012,Spain,1.95,1.95,2.1,,2.15,2.15,3.35,3.3,3.4,,3.25,3.3,3.8,3.7,3.4,3.4,,3.4,3.6,3.5,3.3,2.1,NE,44565,8581,1853,Levante UD,LEV
22888,Spain LIGA BBVA,1051929,Levante UD,8371,0,2,2011/2012,Spain,2.05,2.05,2,,2.1,2.15,3.3,3.3,3.3,,3.3,3.4,3.6,3.6,3.6,3.6,,3.5,3.6,3.5,3.3,2.1,ANO,43037,8371,479,CA Osasuna,OSA
22893,Spain LIGA BBVA,1051934,Rayo Vallecano,10205,0,2,2011/2012,Spain,2.15,2.15,2.2,,2.2,2.15,3.3,3.2,3.3,,3.2,3.5,3.6,3,3.1,3.1,,3.4,3.6,3.4,3.4,2.1,ANO,43038,10205,483,Villarreal CF,VIL
22894,Spain LIGA BBVA,1051935,Granada CF,8302,0,3,2011/2012,Spain,3.1,3.1,2.88,,3.1,3.2,3.2,3.2,3.2,,3.1,3.3,2.4,2.4,2.4,2.4,,2.4,2.4,2.38,3.25,3,ANO,43044,8302,481,Sevilla FC,SEV
22895,Spain LIGA BBVA,1051936,Getafe CF,10267,3,1,2011/2012,Spain,2.9,2.9,3,,3.1,3,3.4,3.2,3.25,,3.1,3.3,2.45,2.3,2.3,2.3,,2.4,2.5,2.5,3.25,2.8,ANO,43035,10267,461,Valencia CF,VAL
22896,Spain LIGA BBVA,1051937,RCD Espanyol,9864,1,2,2011/2012,Spain,2.4,2.4,2.4,,2.4,2.5,3.4,3.2,3.3,,3.2,3.4,2.95,2.8,2.8,2.8,,3,3,3,3.25,2.38,ANO,43054,9864,573,Málaga CF,MAL
22898,Spain LIGA BBVA,1051939,Real Sociedad,8370,4,0,2011/2012,Spain,2.1,2.1,2.2,,2.1,2.15,3.2,3.3,3.3,,3.3,3.4,3.6,3.3,3.2,3.2,,3.5,3.6,3.5,3.3,2.1,ANO,45333,8370,480,Rayo Vallecano,RAY
22899,Spain LIGA BBVA,1051940,Racing Santander,7878,0,1,2011/2012,Spain,2.2,2.2,2.15,,2.15,2.25,3.25,3.3,3.25,,3.3,3.3,3.5,3.7,3.3,3.3,,3.4,3.5,3.5,3.3,2.1,ANO,45330,7878,110832,Granada CF,GRA
22907,Spain LIGA BBVA,1051948,Real Sporting de Gijón,8394,1,2,2011/2012,Spain,2.15,2.15,2.15,,2.1,2.2,3.2,3.2,3.3,,3.3,3.4,3.4,3.2,3.3,3.3,,3.5,3.6,3.5,3.3,2.1,ANO,43803,8394,244,Real Zaragoza,ZAR
22908,Spain LIGA BBVA,1051949,Levante UD,9906,2,0,2011/2012,Spain,3.1,3.1,2.88,,3,3.25,3.3,3.2,3.4,,3.2,3.3,2.35,2.4,2.38,2.38,,2.4,2.4,2.3,3.4,3,ANO,43053,9906,240,Atlético Madrid,AMA
22909,Spain LIGA BBVA,1051950,Real Betis Balompié,10205,3,1,2011/2012,Spain,2.05,2.05,2.15,,2.15,2.1,3.4,3.15,3.3,,3.2,3.4,3.75,3.25,3.3,3.3,,3.5,3.8,3.5,3.3,2.1,ANO,43038,10205,483,Villarreal CF,VIL
22910,Spain LIGA BBVA,1051951,Athletic Club de Bilbao,8302,1,0,2011/2012,Spain,2.25,2.25,2.1,,2.3,2.3,3.4,3.3,3.4,,3.2,3.4,3.25,2.9,3.4,3.4,,3.1,3.25,3.2,3.25,2.25,ANO,43044,8302,481,Sevilla FC,SEV
22914,Spain LIGA BBVA,1051955,Rayo Vallecano,8371,6,0,2011/2012,Spain,2.05,2.05,2.15,,2.05,2.15,3.15,3.15,3.4,,3.4,3.4,3.75,3.15,3.25,3.25,,3.6,3.8,3.6,3.4,2.05,ANO,43037,8371,479,CA Osasuna,OSA
22918,Spain LIGA BBVA,1051959,CA Osasuna,8558,2,0,2011/2012,Spain,2.25,2.25,2.25,,2.5,2.5,3.3,3.1,3.2,,3.3,3.3,3.1,2.9,3.2,3.2,,2.8,3,2.8,3.25,2.5,ANO,43049,8558,452,RCD Espanyol,ESP
22919,Spain LIGA BBVA,1051960,Racing Santander,8661,0,3,2011/2012,Spain,2.45,2.45,2.5,,2.5,2.75,3.2,3.2,3.1,,3.2,3.2,2.85,2.5,2.9,2.9,,2.9,2.8,2.63,3.2,2.7,ANO,43036,8661,453,RCD Mallorca,MAL
22920,Spain LIGA BBVA,1051961,Real Sporting de Gijón,8581,3,2,2011/2012,Spain,2.6,2.6,2.6,,2.5,2.7,3.2,3.2,3.3,,3.1,3.25,2.7,2.55,2.62,2.62,,2.9,2.88,2.75,3.2,2.6,ANO,44565,8581,1853,Levante UD,LEV
22921,Spain LIGA BBVA,1051962,Real Sociedad,8603,1,1,2011/2012,Spain,2.2,2.2,2.2,,2.25,2.25,3.3,3,3.3,,3.3,3.5,3.2,3,3.2,3.2,,3.2,3.4,3.1,3.4,2.25,NE,43047,8603,449,Real Betis Balompié,BET
22922,Spain LIGA BBVA,1051963,Granada CF,8315,2,2,2011/2012,Spain,2.8,2.8,2.8,,2.8,2.75,3.3,3.2,3.4,,3.5,3.5,2.45,2.4,2.4,2.4,,2.4,2.62,2.6,3.4,2.63,NE,43051,8315,448,Athletic Club de Bilbao,BIL
22924,Spain LIGA BBVA,1051965,Villarreal CF,9864,2,1,2011/2012,Spain,2.5,2.5,2.5,,2.62,2.62,3.4,3.2,3.3,,3.1,3.4,2.85,2.65,2.75,2.75,,2.75,2.88,2.8,3.3,2.5,ANO,43054,9864,573,Málaga CF,MAL
22932,Spain LIGA BBVA,1051973,Real Zaragoza,7878,1,0,2011/2012,Spain,2.05,2.05,2.15,,2.1,2.25,3.3,3.3,3.25,,3.3,3.4,3.6,3.1,3.4,3.4,,3.5,3.5,3.4,3.4,2.1,ANO,45330,7878,110832,Granada CF,GRA
22933,Spain LIGA BBVA,1051974,Rayo Vallecano,9906,0,1,2011/2012,Spain,2.9,2.9,2.8,,2.88,3.1,3.4,3.2,3.4,,3.3,3.5,2.45,2.5,2.4,2.4,,2.38,2.38,2.4,3.4,2.8,ANO,43053,9906,240,Atlético Madrid,AMA
